column,row,easting_m,northing_m,elevation_m
98,4,6156.250,9718.750,1190.265
99,4,6218.750,9718.750,1169.407
100,4,6281.250,9718.750,1165.063
101,4,6343.750,9718.750,1175.768
102,4,6406.250,9718.750,1178.726
103,4,6468.750,9718.750,1178.484
104,4,6531.250,9718.750,1190.284
105,4,6593.750,9718.750,1209.163
106,4,6656.250,9718.750,1247.232
107,4,6718.750,9718.750,1288.708
108,4,6781.250,9718.750,1306.078
109,4,6843.750,9718.750,1307.405
110,4,6906.250,9718.750,1321.146
111,4,6968.750,9718.750,1332.803
112,4,7031.250,9718.750,1326.307
113,4,7093.750,9718.750,1303.232
114,4,7156.250,9718.750,1277.577
115,4,7218.750,9718.750,1258.643
116,4,7281.250,9718.750,1250.911
117,4,7343.750,9718.750,1266.894
118,4,7406.250,9718.750,1303.675
119,4,7468.750,9718.750,1337.025
120,4,7531.250,9718.750,1348.932
121,4,7593.750,9718.750,1342.587
122,4,7656.250,9718.750,1329.600
123,4,7718.750,9718.750,1339.148
124,4,7781.250,9718.750,1377.237
125,4,7843.750,9718.750,1417.848
126,4,7906.250,9718.750,1429.908
127,4,7968.750,9718.750,1453.732
128,4,8031.250,9718.750,1506.826
129,4,8093.750,9718.750,1568.696
130,4,8156.250,9718.750,1629.501
131,4,8218.750,9718.750,1701.822
132,4,8281.250,9718.750,1775.795
133,4,8343.750,9718.750,1863.283
134,4,8406.250,9718.750,1950.755
135,4,8468.750,9718.750,2002.804
136,4,8531.250,9718.750,2041.980
137,4,8593.750,9718.750,2049.555
138,4,8656.250,9718.750,2031.825
139,4,8718.750,9718.750,1991.670
140,4,8781.250,9718.750,2001.174
141,4,8843.750,9718.750,2036.551
142,4,8906.250,9718.750,2066.834
143,4,8968.750,9718.750,2071.787
144,4,9031.250,9718.750,2061.052
145,4,9093.750,9718.750,2058.273
146,4,9156.250,9718.750,2075.407
147,4,9218.750,9718.750,2098.813
148,4,9281.250,9718.750,2115.985
149,4,9343.750,9718.750,2131.465
150,4,9406.250,9718.750,2151.453
151,4,9468.750,9718.750,2195.668
152,4,9531.250,9718.750,2198.119
153,4,9593.750,9718.750,2160.866
154,4,9656.250,9718.750,2146.402
155,4,9718.750,9718.750,2131.315
156,4,9781.250,9718.750,2130.362
157,4,9843.750,9718.750,2155.510
158,4,9906.250,9718.750,2181.650
159,4,9968.750,9718.750,2188.788
0,5,31.250,9656.250,1373.333
1,5,93.750,9656.250,1363.152
2,5,156.250,9656.250,1373.563
3,5,218.750,9656.250,1428.931
4,5,281.250,9656.250,1492.942
5,5,343.750,9656.250,1515.348
6,5,406.250,9656.250,1512.562
7,5,468.750,9656.250,1499.146
8,5,531.250,9656.250,1465.512
9,5,593.750,9656.250,1418.659
10,5,656.250,9656.250,1393.751
11,5,718.750,9656.250,1412.335
12,5,781.250,9656.250,1444.610
13,5,843.750,9656.250,1467.266
14,5,906.250,9656.250,1478.205
15,5,968.750,9656.250,1475.334
16,5,1031.250,9656.250,1464.036
17,5,1093.750,9656.250,1455.058
18,5,1156.250,9656.250,1474.057
19,5,1218.750,9656.250,1503.350
20,5,1281.250,9656.250,1491.519
21,5,1343.750,9656.250,1442.725
22,5,1406.250,9656.250,1398.634
23,5,1468.750,9656.250,1379.986
24,5,1531.250,9656.250,1378.709
25,5,1593.750,9656.250,1388.058
26,5,1656.250,9656.250,1392.750
27,5,1718.750,9656.250,1397.078
28,5,1781.250,9656.250,1412.095
29,5,1843.750,9656.250,1428.363
30,5,1906.250,9656.250,1423.269
31,5,1968.750,9656.250,1390.660
32,5,2031.250,9656.250,1382.868
33,5,2093.750,9656.250,1411.432
34,5,2156.250,9656.250,1432.744
35,5,2218.750,9656.250,1420.515
36,5,2281.250,9656.250,1397.285
37,5,2343.750,9656.250,1378.429
38,5,2406.250,9656.250,1375.471
39,5,2468.750,9656.250,1386.331
40,5,2531.250,9656.250,1401.593
41,5,2593.750,9656.250,1426.609
42,5,2656.250,9656.250,1450.160
43,5,2718.750,9656.250,1458.811
44,5,2781.250,9656.250,1459.950
45,5,2843.750,9656.250,1467.839
46,5,2906.250,9656.250,1489.631
47,5,2968.750,9656.250,1514.176
48,5,3031.250,9656.250,1529.687
49,5,3093.750,9656.250,1534.545
50,5,3156.250,9656.250,1533.959
51,5,3218.750,9656.250,1527.703
52,5,3281.250,9656.250,1495.286
53,5,3343.750,9656.250,1416.951
54,5,3406.250,9656.250,1341.715
55,5,3468.750,9656.250,1342.379
56,5,3531.250,9656.250,1403.738
57,5,3593.750,9656.250,1468.516
58,5,3656.250,9656.250,1499.667
59,5,3718.750,9656.250,1514.106
60,5,3781.250,9656.250,1538.097
61,5,3843.750,9656.250,1597.794
62,5,3906.250,9656.250,1654.730
63,5,3968.750,9656.250,1667.281
64,5,4031.250,9656.250,1664.921
65,5,4093.750,9656.250,1702.869
66,5,4156.250,9656.250,1750.019
67,5,4218.750,9656.250,1780.495
68,5,4281.250,9656.250,1796.846
69,5,4343.750,9656.250,1822.857
70,5,4406.250,9656.250,1875.063
71,5,4468.750,9656.250,1829.698
72,5,4531.250,9656.250,1750.210
73,5,4593.750,9656.250,1672.754
74,5,4656.250,9656.250,1612.411
75,5,4718.750,9656.250,1572.294
76,5,4781.250,9656.250,1533.197
77,5,4843.750,9656.250,1506.501
78,5,4906.250,9656.250,1488.392
79,5,4968.750,9656.250,1475.732
80,5,5031.250,9656.250,1487.356
81,5,5093.750,9656.250,1531.854
82,5,5156.250,9656.250,1579.774
83,5,5218.750,9656.250,1620.909
84,5,5281.250,9656.250,1653.632
85,5,5343.750,9656.250,1665.363
86,5,5406.250,9656.250,1668.700
87,5,5468.750,9656.250,1661.677
88,5,5531.250,9656.250,1625.538
89,5,5593.750,9656.250,1570.695
90,5,5656.250,9656.250,1529.726
91,5,5718.750,9656.250,1473.659
92,5,5781.250,9656.250,1401.418
93,5,5843.750,9656.250,1330.268
94,5,5906.250,9656.250,1269.783
95,5,5968.750,9656.250,1219.352
96,5,6031.250,9656.250,1172.585
97,5,6093.750,9656.250,1150.088
98,5,6156.250,9656.250,1144.630
99,5,6218.750,9656.250,1138.459
100,5,6281.250,9656.250,1138.481
101,5,6343.750,9656.250,1156.660
102,5,6406.250,9656.250,1161.170
103,5,6468.750,9656.250,1157.806
104,5,6531.250,9656.250,1166.395
105,5,6593.750,9656.250,1176.058
106,5,6656.250,9656.250,1200.947
107,5,6718.750,9656.250,1243.619
108,5,6781.250,9656.250,1281.072
109,5,6843.750,9656.250,1302.667
110,5,6906.250,9656.250,1321.454
111,5,6968.750,9656.250,1326.917
112,5,7031.250,9656.250,1311.716
113,5,7093.750,9656.250,1270.679
114,5,7156.250,9656.250,1227.234
115,5,7218.750,9656.250,1217.240
116,5,7281.250,9656.250,1241.090
117,5,7343.750,9656.250,1285.109
118,5,7406.250,9656.250,1348.111
119,5,7468.750,9656.250,1405.976
120,5,7531.250,9656.250,1416.486
121,5,7593.750,9656.250,1385.952
122,5,7656.250,9656.250,1355.910
123,5,7718.750,9656.250,1350.964
124,5,7781.250,9656.250,1367.467
125,5,7843.750,9656.250,1401.428
126,5,7906.250,9656.250,1426.455
127,5,7968.750,9656.250,1461.715
128,5,8031.250,9656.250,1526.493
129,5,8093.750,9656.250,1597.710
130,5,8156.250,9656.250,1647.775
131,5,8218.750,9656.250,1703.873
132,5,8281.250,9656.250,1771.050
133,5,8343.750,9656.250,1860.671
134,5,8406.250,9656.250,1953.477
135,5,8468.750,9656.250,2010.549
136,5,8531.250,9656.250,2041.466
137,5,8593.750,9656.250,2049.505
138,5,8656.250,9656.250,2029.239
139,5,8718.750,9656.250,2005.576
140,5,8781.250,9656.250,2012.819
141,5,8843.750,9656.250,2027.853
142,5,8906.250,9656.250,2048.572
143,5,8968.750,9656.250,2063.594
144,5,9031.250,9656.250,2066.683
145,5,9093.750,9656.250,2070.296
146,5,9156.250,9656.250,2082.116
147,5,9218.750,9656.250,2096.268
148,5,9281.250,9656.250,2113.315
149,5,9343.750,9656.250,2133.832
150,5,9406.250,9656.250,2155.446
151,5,9468.750,9656.250,2208.060
152,5,9531.250,9656.250,2187.630
153,5,9593.750,9656.250,2152.125
154,5,9656.250,9656.250,2138.839
155,5,9718.750,9656.250,2118.040
156,5,9781.250,9656.250,2105.864
157,5,9843.750,9656.250,2126.286
158,5,9906.250,9656.250,2161.815
159,5,9968.750,9656.250,2182.859
0,6,31.250,9593.750,1373.351
1,6,93.750,9593.750,1362.806
2,6,156.250,9593.750,1378.979
3,6,218.750,9593.750,1448.323
4,6,281.250,9593.750,1523.997
5,6,343.750,9593.750,1546.957
6,6,406.250,9593.750,1537.604
7,6,468.750,9593.750,1520.261
8,6,531.250,9593.750,1485.440
9,6,593.750,9593.750,1437.409
10,6,656.250,9593.750,1410.558
11,6,718.750,9593.750,1427.580
12,6,781.250,9593.750,1464.823
13,6,843.750,9593.750,1486.925
14,6,906.250,9593.750,1485.830
15,6,968.750,9593.750,1471.879
16,6,1031.250,9593.750,1457.720
17,6,1093.750,9593.750,1445.304
18,6,1156.250,9593.750,1465.512
19,6,1218.750,9593.750,1506.757
20,6,1281.250,9593.750,1505.619
21,6,1343.750,9593.750,1453.982
22,6,1406.250,9593.750,1400.051
23,6,1468.750,9593.750,1374.216
24,6,1531.250,9593.750,1368.153
25,6,1593.750,9593.750,1373.995
26,6,1656.250,9593.750,1371.861
27,6,1718.750,9593.750,1370.247
28,6,1781.250,9593.750,1389.136
29,6,1843.750,9593.750,1415.123
30,6,1906.250,9593.750,1411.119
31,6,1968.750,9593.750,1371.066
32,6,2031.250,9593.750,1359.872
33,6,2093.750,9593.750,1387.912
34,6,2156.250,9593.750,1406.726
35,6,2218.750,9593.750,1398.516
36,6,2281.250,9593.750,1389.892
37,6,2343.750,9593.750,1378.136
38,6,2406.250,9593.750,1376.311
39,6,2468.750,9593.750,1391.200
40,6,2531.250,9593.750,1409.286
41,6,2593.750,9593.750,1443.354
42,6,2656.250,9593.750,1476.908
43,6,2718.750,9593.750,1482.911
44,6,2781.250,9593.750,1475.181
45,6,2843.750,9593.750,1486.674
46,6,2906.250,9593.750,1522.045
47,6,2968.750,9593.750,1556.556
48,6,3031.250,9593.750,1570.835
49,6,3093.750,9593.750,1570.693
50,6,3156.250,9593.750,1568.940
51,6,3218.750,9593.750,1556.738
52,6,3281.250,9593.750,1514.095
53,6,3343.750,9593.750,1420.091
54,6,3406.250,9593.750,1330.106
55,6,3468.750,9593.750,1327.562
56,6,3531.250,9593.750,1390.116
57,6,3593.750,9593.750,1455.037
58,6,3656.250,9593.750,1480.088
59,6,3718.750,9593.750,1485.964
60,6,3781.250,9593.750,1508.518
61,6,3843.750,9593.750,1580.119
62,6,3906.250,9593.750,1647.257
63,6,3968.750,9593.750,1660.904
64,6,4031.250,9593.750,1655.585
65,6,4093.750,9593.750,1687.844
66,6,4156.250,9593.750,1721.329
67,6,4218.750,9593.750,1741.569
68,6,4281.250,9593.750,1753.107
69,6,4343.750,9593.750,1775.752
70,6,4406.250,9593.750,1830.911
71,6,4468.750,9593.750,1867.289
72,6,4531.250,9593.750,1777.064
73,6,4593.750,9593.750,1707.740
74,6,4656.250,9593.750,1659.969
75,6,4718.750,9593.750,1615.363
76,6,4781.250,9593.750,1554.121
77,6,4843.750,9593.750,1510.488
78,6,4906.250,9593.750,1481.482
79,6,4968.750,9593.750,1456.061
80,6,5031.250,9593.750,1463.750
81,6,5093.750,9593.750,1513.913
82,6,5156.250,9593.750,1568.678
83,6,5218.750,9593.750,1622.817
84,6,5281.250,9593.750,1673.497
85,6,5343.750,9593.750,1688.386
86,6,5406.250,9593.750,1690.444
87,6,5468.750,9593.750,1685.290
88,6,5531.250,9593.750,1651.521
89,6,5593.750,9593.750,1595.310
90,6,5656.250,9593.750,1552.594
91,6,5718.750,9593.750,1477.773
92,6,5781.250,9593.750,1388.929
93,6,5843.750,9593.750,1313.225
94,6,5906.250,9593.750,1249.882
95,6,5968.750,9593.750,1192.339
96,6,6031.250,9593.750,1137.144
97,6,6093.750,9593.750,1111.019
98,6,6156.250,9593.750,1111.378
99,6,6218.750,9593.750,1114.173
100,6,6281.250,9593.750,1117.036
101,6,6343.750,9593.750,1140.634
102,6,6406.250,9593.750,1147.217
103,6,6468.750,9593.750,1143.018
104,6,6531.250,9593.750,1149.382
105,6,6593.750,9593.750,1150.921
106,6,6656.250,9593.750,1164.244
107,6,6718.750,9593.750,1205.389
108,6,6781.250,9593.750,1254.675
109,6,6843.750,9593.750,1289.080
110,6,6906.250,9593.750,1311.637
111,6,6968.750,9593.750,1315.282
112,6,7031.250,9593.750,1298.339
113,6,7093.750,9593.750,1250.714
114,6,7156.250,9593.750,1201.037
115,6,7218.750,9593.750,1200.616
116,6,7281.250,9593.750,1247.213
117,6,7343.750,9593.750,1310.992
118,6,7406.250,9593.750,1391.842
119,6,7468.750,9593.750,1465.209
120,6,7531.250,9593.750,1474.083
121,6,7593.750,9593.750,1426.970
122,6,7656.250,9593.750,1384.472
123,6,7718.750,9593.750,1368.225
124,6,7781.250,9593.750,1368.577
125,6,7843.750,9593.750,1395.808
126,6,7906.250,9593.750,1428.135
127,6,7968.750,9593.750,1470.504
128,6,8031.250,9593.750,1541.984
129,6,8093.750,9593.750,1616.686
130,6,8156.250,9593.750,1656.967
131,6,8218.750,9593.750,1701.077
132,6,8281.250,9593.750,1765.078
133,6,8343.750,9593.750,1859.434
134,6,8406.250,9593.750,1959.627
135,6,8468.750,9593.750,2023.188
136,6,8531.250,9593.750,2047.273
137,6,8593.750,9593.750,2056.120
138,6,8656.250,9593.750,2042.721
139,6,8718.750,9593.750,2030.855
140,6,8781.250,9593.750,2036.206
141,6,8843.750,9593.750,2036.459
142,6,8906.250,9593.750,2048.802
143,6,8968.750,9593.750,2068.582
144,6,9031.250,9593.750,2080.098
145,6,9093.750,9593.750,2088.176
146,6,9156.250,9593.750,2096.437
147,6,9218.750,9593.750,2103.005
148,6,9281.250,9593.750,2117.390
149,6,9343.750,9593.750,2138.859
150,6,9406.250,9593.750,2160.697
151,6,9468.750,9593.750,2218.834
152,6,9531.250,9593.750,2179.536
153,6,9593.750,9593.750,2146.396
154,6,9656.250,9593.750,2133.877
155,6,9718.750,9593.750,2108.865
156,6,9781.250,9593.750,2089.154
157,6,9843.750,9593.750,2106.934
158,6,9906.250,9593.750,2150.344
159,6,9968.750,9593.750,2182.728
0,7,31.250,9531.250,1383.837
1,7,93.750,9531.250,1384.440
2,7,156.250,9531.250,1408.851
3,7,218.750,9531.250,1474.189
4,7,281.250,9531.250,1542.793
5,7,343.750,9531.250,1566.442
6,7,406.250,9531.250,1558.258
7,7,468.750,9531.250,1542.678
8,7,531.250,9531.250,1510.734
9,7,593.750,9531.250,1465.308
10,7,656.250,9531.250,1440.039
11,7,718.750,9531.250,1459.554
12,7,781.250,9531.250,1496.684
13,7,843.750,9531.250,1511.787
14,7,906.250,9531.250,1500.373
15,7,968.750,9531.250,1479.002
16,7,1031.250,9531.250,1461.988
17,7,1093.750,9531.250,1446.234
18,7,1156.250,9531.250,1459.752
19,7,1218.750,9531.250,1496.429
20,7,1281.250,9531.250,1498.288
21,7,1343.750,9531.250,1451.804
22,7,1406.250,9531.250,1400.406
23,7,1468.750,9531.250,1374.610
24,7,1531.250,9531.250,1367.502
25,7,1593.750,9531.250,1370.111
26,7,1656.250,9531.250,1361.118
27,7,1718.750,9531.250,1353.235
28,7,1781.250,9531.250,1365.263
29,7,1843.750,9531.250,1384.367
30,7,1906.250,9531.250,1381.899
31,7,1968.750,9531.250,1356.963
32,7,2031.250,9531.250,1357.140
33,7,2093.750,9531.250,1382.201
34,7,2156.250,9531.250,1395.025
35,7,2218.750,9531.250,1389.600
36,7,2281.250,9531.250,1389.116
37,7,2343.750,9531.250,1383.220
38,7,2406.250,9531.250,1377.729
39,7,2468.750,9531.250,1384.699
40,7,2531.250,9531.250,1401.300
41,7,2593.750,9531.250,1436.550
42,7,2656.250,9531.250,1472.714
43,7,2718.750,9531.250,1488.060
44,7,2781.250,9531.250,1493.152
45,7,2843.750,9531.250,1509.048
46,7,2906.250,9531.250,1541.257
47,7,2968.750,9531.250,1573.737
48,7,3031.250,9531.250,1593.160
49,7,3093.750,9531.250,1600.166
50,7,3156.250,9531.250,1598.913
51,7,3218.750,9531.250,1577.846
52,7,3281.250,9531.250,1528.710
53,7,3343.750,9531.250,1440.992
54,7,3406.250,9531.250,1360.631
55,7,3468.750,9531.250,1356.502
56,7,3531.250,9531.250,1412.135
57,7,3593.750,9531.250,1471.599
58,7,3656.250,9531.250,1495.850
59,7,3718.750,9531.250,1502.726
60,7,3781.250,9531.250,1522.300
61,7,3843.750,9531.250,1580.541
62,7,3906.250,9531.250,1638.314
63,7,3968.750,9531.250,1657.482
64,7,4031.250,9531.250,1661.119
65,7,4093.750,9531.250,1692.380
66,7,4156.250,9531.250,1722.520
67,7,4218.750,9531.250,1740.168
68,7,4281.250,9531.250,1749.723
69,7,4343.750,9531.250,1770.277
70,7,4406.250,9531.250,1823.025
71,7,4468.750,9531.250,1882.162
72,7,4531.250,9531.250,1791.564
73,7,4593.750,9531.250,1717.513
74,7,4656.250,9531.250,1661.515
75,7,4718.750,9531.250,1613.330
76,7,4781.250,9531.250,1557.001
77,7,4843.750,9531.250,1515.360
78,7,4906.250,9531.250,1486.414
79,7,4968.750,9531.250,1463.769
80,7,5031.250,9531.250,1469.291
81,7,5093.750,9531.250,1510.551
82,7,5156.250,9531.250,1560.867
83,7,5218.750,9531.250,1614.625
84,7,5281.250,9531.250,1664.370
85,7,5343.750,9531.250,1681.179
86,7,5406.250,9531.250,1684.453
87,7,5468.750,9531.250,1680.855
88,7,5531.250,9531.250,1657.720
89,7,5593.750,9531.250,1616.074
90,7,5656.250,9531.250,1576.868
91,7,5718.750,9531.250,1500.808
92,7,5781.250,9531.250,1410.496
93,7,5843.750,9531.250,1328.325
94,7,5906.250,9531.250,1253.788
95,7,5968.750,9531.250,1190.244
96,7,6031.250,9531.250,1136.686
97,7,6093.750,9531.250,1109.866
98,7,6156.250,9531.250,1102.813
99,7,6218.750,9531.250,1098.828
100,7,6281.250,9531.250,1100.868
101,7,6343.750,9531.250,1126.478
102,7,6406.250,9531.250,1135.910
103,7,6468.750,9531.250,1131.319
104,7,6531.250,9531.250,1134.127
105,7,6593.750,9531.250,1133.179
106,7,6656.250,9531.250,1141.810
107,7,6718.750,9531.250,1179.045
108,7,6781.250,9531.250,1229.081
109,7,6843.750,9531.250,1266.183
110,7,6906.250,9531.250,1288.561
111,7,6968.750,9531.250,1293.718
112,7,7031.250,9531.250,1282.271
113,7,7093.750,9531.250,1245.902
114,7,7156.250,9531.250,1210.121
115,7,7218.750,9531.250,1220.568
116,7,7281.250,9531.250,1275.895
117,7,7343.750,9531.250,1346.047
118,7,7406.250,9531.250,1428.453
119,7,7468.750,9531.250,1499.836
120,7,7531.250,9531.250,1509.303
121,7,7593.750,9531.250,1469.083
122,7,7656.250,9531.250,1429.497
123,7,7718.750,9531.250,1407.318
124,7,7781.250,9531.250,1399.015
125,7,7843.750,9531.250,1418.244
126,7,7906.250,9531.250,1441.518
127,7,7968.750,9531.250,1477.052
128,7,8031.250,9531.250,1546.011
129,7,8093.750,9531.250,1619.252
130,7,8156.250,9531.250,1657.472
131,7,8218.750,9531.250,1701.119
132,7,8281.250,9531.250,1767.990
133,7,8343.750,9531.250,1867.097
134,7,8406.250,9531.250,1972.413
135,7,8468.750,9531.250,2040.407
136,7,8531.250,9531.250,2052.134
137,7,8593.750,9531.250,2062.650
138,7,8656.250,9531.250,2064.667
139,7,8718.750,9531.250,2054.815
140,7,8781.250,9531.250,2060.764
141,7,8843.750,9531.250,2062.694
142,7,8906.250,9531.250,2073.871
143,7,8968.750,9531.250,2092.932
144,7,9031.250,9531.250,2106.526
145,7,9093.750,9531.250,2114.710
146,7,9156.250,9531.250,2125.236
147,7,9218.750,9531.250,2132.394
148,7,9281.250,9531.250,2137.960
149,7,9343.750,9531.250,2146.833
150,7,9406.250,9531.250,2164.604
151,7,9468.750,9531.250,2219.750
152,7,9531.250,9531.250,2189.619
153,7,9593.750,9531.250,2152.144
154,7,9656.250,9531.250,2132.040
155,7,9718.750,9531.250,2106.303
156,7,9781.250,9531.250,2090.600
157,7,9843.750,9531.250,2110.986
158,7,9906.250,9531.250,2155.431
159,7,9968.750,9531.250,2189.833
0,8,31.250,9468.750,1413.083
1,8,93.750,9468.750,1437.703
2,8,156.250,9468.750,1475.247
3,8,218.750,9468.750,1521.025
4,8,281.250,9468.750,1563.853
5,8,343.750,9468.750,1583.533
6,8,406.250,9468.750,1572.799
7,8,468.750,9468.750,1556.254
8,8,531.250,9468.750,1531.139
9,8,593.750,9468.750,1495.469
10,8,656.250,9468.750,1477.911
11,8,718.750,9468.750,1505.803
12,8,781.250,9468.750,1542.489
13,8,843.750,9468.750,1541.211
14,8,906.250,9468.750,1510.921
15,8,968.750,9468.750,1483.763
16,8,1031.250,9468.750,1473.217
17,8,1093.750,9468.750,1459.043
18,8,1156.250,9468.750,1457.002
19,8,1218.750,9468.750,1474.637
20,8,1281.250,9468.750,1474.393
21,8,1343.750,9468.750,1439.437
22,8,1406.250,9468.750,1401.033
23,8,1468.750,9468.750,1384.822
24,8,1531.250,9468.750,1383.855
25,8,1593.750,9468.750,1383.362
26,8,1656.250,9468.750,1361.304
27,8,1718.750,9468.750,1341.605
28,8,1781.250,9468.750,1338.733
29,8,1843.750,9468.750,1341.409
30,8,1906.250,9468.750,1344.309
31,8,1968.750,9468.750,1359.116
32,8,2031.250,9468.750,1386.280
33,8,2093.750,9468.750,1399.095
34,8,2156.250,9468.750,1391.228
35,8,2218.750,9468.750,1387.143
36,8,2281.250,9468.750,1400.417
37,8,2343.750,9468.750,1402.432
38,8,2406.250,9468.750,1381.069
39,8,2468.750,9468.750,1363.409
40,8,2531.250,9468.750,1375.261
41,8,2593.750,9468.750,1410.919
42,8,2656.250,9468.750,1449.370
43,8,2718.750,9468.750,1483.916
44,8,2781.250,9468.750,1515.424
45,8,2843.750,9468.750,1533.817
46,8,2906.250,9468.750,1548.895
47,8,2968.750,9468.750,1571.692
48,8,3031.250,9468.750,1604.621
49,8,3093.750,9468.750,1631.284
50,8,3156.250,9468.750,1630.466
51,8,3218.750,9468.750,1587.833
52,8,3281.250,9468.750,1526.453
53,8,3343.750,9468.750,1462.761
54,8,3406.250,9468.750,1414.632
55,8,3468.750,9468.750,1409.932
56,8,3531.250,9468.750,1450.378
57,8,3593.750,9468.750,1500.316
58,8,3656.250,9468.750,1530.916
59,8,3718.750,9468.750,1549.007
60,8,3781.250,9468.750,1565.000
61,8,3843.750,9468.750,1586.180
62,8,3906.250,9468.750,1614.692
63,8,3968.750,9468.750,1645.945
64,8,4031.250,9468.750,1675.695
65,8,4093.750,9468.750,1709.788
66,8,4156.250,9468.750,1738.423
67,8,4218.750,9468.750,1756.781
68,8,4281.250,9468.750,1767.680
69,8,4343.750,9468.750,1788.178
70,8,4406.250,9468.750,1838.463
71,8,4468.750,9468.750,1876.807
72,8,4531.250,9468.750,1787.872
73,8,4593.750,9468.750,1704.053
74,8,4656.250,9468.750,1630.447
75,8,4718.750,9468.750,1580.467
76,8,4781.250,9468.750,1548.184
77,8,4843.750,9468.750,1522.419
78,8,4906.250,9468.750,1501.798
79,8,4968.750,9468.750,1492.232
80,8,5031.250,9468.750,1494.381
81,8,5093.750,9468.750,1510.749
82,8,5156.250,9468.750,1545.622
83,8,5218.750,9468.750,1594.979
84,8,5281.250,9468.750,1638.560
85,8,5343.750,9468.750,1656.221
86,8,5406.250,9468.750,1656.460
87,8,5468.750,9468.750,1651.145
88,8,5531.250,9468.750,1651.645
89,8,5593.750,9468.750,1645.720
90,8,5656.250,9468.750,1612.401
91,8,5718.750,9468.750,1533.840
92,8,5781.250,9468.750,1445.332
93,8,5843.750,9468.750,1356.579
94,8,5906.250,9468.750,1265.420
95,8,5968.750,9468.750,1198.967
96,8,6031.250,9468.750,1160.566
97,8,6093.750,9468.750,1137.205
98,8,6156.250,9468.750,1110.696
99,8,6218.750,9468.750,1087.058
100,8,6281.250,9468.750,1086.632
101,8,6343.750,9468.750,1118.632
102,8,6406.250,9468.750,1137.571
103,8,6468.750,9468.750,1133.821
104,8,6531.250,9468.750,1131.375
105,8,6593.750,9468.750,1131.635
106,8,6656.250,9468.750,1134.390
107,8,6718.750,9468.750,1161.553
108,8,6781.250,9468.750,1207.215
109,8,6843.750,9468.750,1244.170
110,8,6906.250,9468.750,1262.597
111,8,6968.750,9468.750,1268.514
112,8,7031.250,9468.750,1264.875
113,8,7093.750,9468.750,1248.280
114,8,7156.250,9468.750,1235.569
115,8,7218.750,9468.750,1258.810
116,8,7281.250,9468.750,1319.854
117,8,7343.750,9468.750,1389.476
